Name,val_accuracy.max,hidden_size,decoder_layers,embedding_size,source_attention_heads,scheduler_kwargs/warmup_steps,State,Notes,User,Tags,Created,Runtime,Sweep,arch,beam_width,beta1,beta2,bidirectional,dropout,encoder_layers,end_idx,features_attention_heads,features_vocab_size,label_smoothing,learning_rate,local_run_dir,max_source_length,max_target_length,optimizer,output_size,pad_idx,scheduler,scheduler_kwargs/check_val_every_n_epoch,scheduler_kwargs/end_factor,scheduler_kwargs/min_learning_rate,scheduler_kwargs/reduceonplateau_factor,scheduler_kwargs/reduceonplateau_mode,scheduler_kwargs/reduceonplateau_patience,scheduler_kwargs/start_factor,scheduler_kwargs/total_decay_steps,source_encoder_cls,source_vocab_size,start_idx,target_vocab_size,teacher_forcing,epoch,lr-Adam,train_loss,trainer/global_step,val_loss
german-train-high,0.921999990940094,128,8,256,2,2000,finished,-,adamits,,2024-01-31T07:30:13.000Z,4630,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_236,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7484459280967710,19999,0.8406177759170530
german-train-high,0.8299999833107000,256,2,64,2,4000,finished,-,adamits,,2024-01-29T18:27:46.000Z,2704,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_12,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.9257681369781490,19999,1.0160655975341800
german-train-high,0.9169999957084660,128,8,128,8,2000,finished,-,adamits,,2024-01-31T12:17:54.000Z,3798,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_278,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7497603893280030,19999,0.826280951499939
german-train-high,0.915000021457672,512,4,256,4,4000,finished,-,adamits,,2024-01-30T22:35:23.000Z,3483,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_165,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7482451796531680,19999,0.8729621171951290
german-train-high,0.9160000085830690,128,4,512,8,4000,finished,-,adamits,,2024-01-30T01:11:00.000Z,4855,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_60,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7498421669006350,19999,0.8574148416519170
german-train-high,0.902999997138977,128,2,256,4,2000,finished,-,adamits,,2024-01-31T12:01:58.000Z,2676,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_277,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7748017311096190,19999,0.8673211932182310
german-train-high,0.9179999828338620,128,4,512,8,2000,finished,-,adamits,,2024-01-30T01:10:59.000Z,4675,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_60,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7467631101608280,19999,0.847442626953125
german-train-high,0.9200000166893000,1024,8,256,4,2000,finished,-,adamits,,2024-01-29T23:35:39.000Z,5402,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_47,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7436151504516600,19999,0.8476836681365970
german-train-high,0.906000018119812,512,2,256,8,2000,finished,-,adamits,,2024-01-30T21:42:39.000Z,2745,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_159,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7520723342895510,19999,0.9015200734138490
german-train-high,0.8999999761581420,128,4,128,2,2000,finished,-,adamits,,2024-01-31T07:19:34.000Z,2805,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_235,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7832764387130740,19999,0.8680190443992620
german-train-high,0.9049999713897700,1024,4,128,2,2000,finished,-,adamits,,2024-01-30T19:49:14.000Z,2996,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_142,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7574322819709780,19999,0.8598901033401490
german-train-high,0.9179999828338620,512,8,256,2,4000,finished,-,adamits,,2024-01-29T22:36:40.000Z,4834,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_40,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7462157011032100,19999,0.8404666781425480
german-train-high,0.9039999842643740,1024,8,512,4,2000,finished,-,adamits,,2024-01-30T09:58:58.000Z,9229,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_116,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7535659670829770,19999,0.8841224908828740
german-train-high,0.9160000085830690,128,4,512,4,4000,finished,-,adamits,,2024-01-30T01:05:54.000Z,4728,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_59,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7513726949691770,19999,0.853898286819458
german-train-high,0.9120000004768370,512,4,256,2,4000,finished,-,adamits,,2024-01-30T21:48:58.000Z,3171,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_160,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7518394589424130,19999,0.8586854934692380
german-train-high,0.9169999957084660,1024,8,128,4,4000,finished,-,adamits,,2024-01-30T20:24:04.000Z,4170,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_146,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7462605237960820,19999,0.8378646373748780
german-train-high,0.902999997138977,512,2,128,8,4000,finished,-,adamits,,2024-01-30T22:28:34.000Z,2412,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_164,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.774791955947876,19999,0.8817054033279420
german-train-high,0.921999990940094,256,8,128,8,2000,finished,-,adamits,,2024-01-31T04:45:01.000Z,3914,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_214,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7469643354415890,19999,0.8233816623687740
german-train-high,0.8949999809265140,1024,8,512,2,2000,finished,-,adamits,,2024-01-30T09:43:11.000Z,9026,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_114,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7556359767913820,19999,0.8872119188308720
german-train-high,0.921999990940094,128,8,256,4,4000,finished,-,adamits,,2024-01-31T12:29:35.000Z,4424,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_282,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7468660473823550,19999,0.8320661783218380
german-train-high,0.9120000004768370,512,4,512,8,4000,finished,-,adamits,,2024-01-30T06:30:37.000Z,5099,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_95,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.747431755065918,19999,0.8680729269981380
german-train-high,0.8949999809265140,1024,4,64,4,2000,finished,-,adamits,,2024-01-29T21:10:22.000Z,2635,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_35,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7810344696044920,19999,0.8418755531311040
german-train-high,0.9089999794960020,1024,2,512,8,4000,finished,-,adamits,,2024-01-30T08:59:26.000Z,3779,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_107,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7472642064094540,19999,0.8822868466377260
german-train-high,0.8889999985694890,256,4,64,8,2000,finished,-,adamits,,2024-01-29T19:21:58.000Z,2953,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_21,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8014254570007320,19999,0.8604840040206910
german-train-high,0.9139999747276310,256,8,512,4,2000,finished,-,adamits,,2024-01-30T04:20:02.000Z,7728,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_80,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.759283721446991,19999,0.8636011481285100
german-train-high,0.9070000052452090,256,2,512,8,2000,finished,-,adamits,,2024-01-30T03:16:25.000Z,3420,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_71,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7489078640937810,19999,0.8674582839012150
german-train-high,0.8949999809265140,256,2,256,2,2000,finished,-,adamits,,2024-01-31T05:57:48.000Z,2579,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_224,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.802525520324707,19999,0.8676314949989320
german-train-high,0.9020000100135800,512,4,64,8,4000,finished,-,adamits,,2024-01-31T01:10:14.000Z,3004,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_188,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7864218950271610,19999,0.8588775396347050
german-train-high,0.8450000286102300,256,2,64,4,2000,finished,-,adamits,,2024-01-29T18:37:13.000Z,2687,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_13,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8829379677772520,19999,0.9583137035369870
german-train-high,0.9179999828338620,512,8,256,4,4000,finished,-,adamits,,2024-01-31T01:41:17.000Z,4879,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_194,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7451925277709960,19999,0.8313684463500980
german-train-high,0.912999987602234,1024,8,256,2,4000,finished,-,adamits,,2024-01-29T23:20:47.000Z,5324,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_46,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.745830237865448,19999,0.8741035461425780
german-train-high,0.9039999842643740,512,2,256,2,2000,finished,-,adamits,,2024-01-30T22:42:02.000Z,2567,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_166,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7853801846504210,19999,0.884109616279602
german-train-high,0.915000021457672,1024,8,128,2,4000,finished,-,adamits,,2024-01-30T21:17:54.000Z,3991,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_155,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7474104166030880,19999,0.8287912607192990
german-train-high,0.902999997138977,1024,4,512,2,2000,finished,-,adamits,,2024-01-30T09:01:03.000Z,5606,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_108,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7487713098526000,19999,0.8707119226455690
german-train-high,0.902999997138977,256,8,512,8,4000,finished,-,adamits,,2024-01-30T04:44:50.000Z,7708,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_84,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7771316170692440,19999,0.8716275095939640
german-train-high,0.8550000190734860,1024,2,64,2,2000,finished,-,adamits,,2024-01-30T20:39:22.000Z,2302,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_150,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8812110424041750,19999,0.915658950805664
german-train-high,0.902999997138977,128,2,512,2,4000,finished,-,adamits,,2024-01-30T00:06:16.000Z,3359,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_52,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7898836731910710,19999,0.8639642000198360
german-train-high,0.9120000004768370,512,4,512,4,4000,finished,-,adamits,,2024-01-30T06:29:02.000Z,5145,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_94,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7500235438346860,19999,0.8663442134857180
german-train-high,0.9089999794960020,1024,2,256,4,2000,finished,-,adamits,,2024-01-30T10:59:28.000Z,2931,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_123,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7550155520439150,19999,0.8743025660514830
german-train-high,0.9110000133514400,512,8,64,4,2000,finished,-,adamits,,2024-01-30T22:55:53.000Z,3475,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_167,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7598993182182310,19999,0.8202309608459470
german-train-high,0.8999999761581420,1024,2,128,8,2000,finished,-,adamits,,2024-01-31T10:33:31.000Z,2611,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_265,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7669527530670170,19999,0.8826446533203130
german-train-high,0.8999999761581420,256,2,256,2,4000,finished,-,adamits,,2024-01-31T03:10:34.000Z,2596,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_204,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.8029205799102780,19999,0.8781169652938840
german-train-high,0.925000011920929,256,8,256,8,4000,finished,-,adamits,,2024-01-29T22:27:55.000Z,4886,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_38,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7448781728744510,19999,0.8344107866287230
german-train-high,0.9089999794960020,128,2,512,8,4000,finished,-,adamits,,2024-01-30T00:49:56.000Z,3418,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_56,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7516173124313350,19999,0.8671879172325130
german-train-high,0.906000018119812,128,4,128,4,2000,finished,-,adamits,,2024-01-31T08:06:32.000Z,3013,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_242,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7687423229217530,19999,0.843549370765686
german-train-high,0.890999972820282,512,2,128,4,2000,finished,-,adamits,,2024-01-30T23:58:08.000Z,2358,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_178,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7876889109611510,19999,0.8805969953536990
german-train-high,0.8999999761581420,512,2,512,4,4000,finished,-,adamits,,2024-01-30T05:13:50.000Z,3576,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_88,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7535765767097470,19999,0.88150954246521
german-train-high,0.8820000290870670,128,2,128,4,2000,finished,-,adamits,,2024-01-31T08:41:16.000Z,2761,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_244,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.8119924068450930,19999,0.9029704332351680
german-train-high,0.9079999923706060,512,8,64,8,4000,finished,-,adamits,,2024-01-31T11:28:06.000Z,3670,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_271,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7588464617729190,19999,0.8182242512702940
german-train-high,0.9089999794960020,1024,4,256,2,2000,finished,-,adamits,,2024-01-30T11:38:36.000Z,3723,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_124,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7489354610443120,19999,0.8737169504165650
german-train-high,0.9139999747276310,256,8,128,2,2000,finished,-,adamits,,2024-01-31T06:40:58.000Z,3626,,transformer,1,0.9,0.98,TRUE,0.3,8,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_232,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7517352104187010,19999,0.8332884907722470
german-train-high,0.9039999842643740,512,2,512,4,2000,finished,-,adamits,,2024-01-30T05:04:09.000Z,3487,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_87,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.7529609203338620,19999,0.8660756945610050
german-train-high,0.800000011920929,128,2,64,2,2000,finished,-,adamits,,2024-01-29T16:53:03.000Z,2590,,transformer,1,0.9,0.98,TRUE,0.3,2,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_0,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.0003164255938535270,0.9681307673454280,19999,1.0397673845291100
german-train-high,0.906000018119812,256,4,128,4,4000,finished,-,adamits,,2024-01-31T04:49:56.000Z,2880,,transformer,1,0.9,0.98,TRUE,0.3,4,3,1,22,0.1,0.001,/rc_scratch/adwi9965/ed-results/german-train-high-sweep/sig-2017-inflection-ed-deu-sweep/version_215,128,128,adam,71,1,warmupinvsqrt,16,1,0,0.1,loss,10,0.3333333333333330,5,TransformerEncoder,91,2,71,TRUE,799,0.000447493366309618,0.7634719014167790,19999,0.8455853462219240
